"","ACH000008","ACH000014","ACH000219","ACH000304","ACH000322","ACH000348","ACH000401","ACH000404","ACH000423","ACH000425","ACH000441","ACH000465","ACH000477","ACH000550","ACH000572","ACH000579","ACH000580","ACH000614","ACH000615","ACH000640","ACH000644","ACH000650","ACH000730","ACH000750","ACH000788","ACH000799","ACH000805","ACH000812","ACH000814","ACH000822","ACH000882","ACH001239","GSM2138481","GSM2138482","GSM2138487","GSM2138488","GSM2138489","GSM2138491","GSM2138494","GSM2138495","GSM2138496","GSM2138499","GSM2138500","GSM2138501","GSM2138502","GSM2138503","GSM2138504","GSM2138505","GSM2138506","GSM2138507","GSM2138508","GSM2138509","GSM2138513","GSM2138514","GSM2138515","GSM2138516","GSM2138520","GSM2138521","GSM2138524","GSM2138525","GSM2138526","GSM2138528"
"ENSG00000006062",-0.281271856466279,0.0247602028487885,0.454612237265636,0.488418989451134,0.536510925635713,1.7836929574024,1.20309404531351,-0.887911049451862,-0.330268174602634,-0.580379797045601,-0.47729644587892,1.29538359516017,-0.511608327187038,2.88067127929008,-0.933667231283468,0.106736907712052,-0.670112080755723,-1.00578494075848,-0.693808023564051,1.66975960964572,-1.07339515879998,-0.545525256100492,-0.293912158940614,1.08815885914189,0.833015527277219,0.57103107439643,-1.45958803617144,-1.49007293383717,-0.452401444888138,0.259557741712851,-0.37506065950629,-0.848435238612048,0.470124435879909,0.230845144997281,3.13443972544434,0.0733864452996588,0.784854107203496,1.02659345111458,-0.186183038479277,0.219842489873206,0.13413270942364,-0.293756410999618,-0.0615224293355972,1.70452731994079,1.50638261094184,-0.515759392660785,1.4289264337361,-1.0313052519373,-0.52916955598122,-1.18943501585345,-0.882553695431976,-1.4421988764877,-0.996159923480215,0.294581106454361,-0.752272646118673,-0.365938258171882,-0.699739019730736,-0.49901374034173,-0.190717838778954,-0.0660497686038379,-0.539832808290884,-1.05193344802879
"ENSG00000006128",0.659324374561917,2.29972846931946,1.8905183568537,0.0566752738583337,3.17768365199854,0.45315457272042,0.0436900067864781,0.146666562148109,-0.528651406295165,-0.528651406295165,-0.528651406295165,-0.528651406295165,0.140697630703092,-0.528651406295165,-0.213072262538718,-0.528651406295165,-0.528651406295165,-0.528651406295165,-0.528651406295165,-0.391325658487488,3.28305422421896,-0.528651406295165,0.717060972024929,-0.528651406295165,-0.528651406295165,-0.528651406295165,-0.528651406295165,-0.528651406295165,0.0283504076182059,-0.145083753675091,-0.528651406295165,-0.528651406295165,-0.123856810479878,-0.266094820416707,-0.528651406295165,-0.383129631235804,0.00329255345136207,-0.528651406295165,0.615077634751408,-0.528651406295165,-0.528651406295165,-0.528651406295165,-0.115556913915762,-0.528651406295165,-0.287327935861061,0.0125283339817389,0.750267720187076,-0.528651406295165,-0.376250783712064,-0.528651406295165,0.0244351290060191,-0.528651406295165,-0.528651406295165,0.230966245058808,-0.528651406295165,-0.256797788218121,-0.528651406295165,-0.528651406295165,4.41548152748936,0.271241856679182,-0.528651406295165,-0.273205549726269
"ENSG00000006210",-0.854857562104813,-0.156807907486362,-1.40001791869281,-0.0835472502081025,-0.1707712584141,-0.924822458977909,1.22930537835466,0.719520225767798,-2.30330524444589,0.79258267491945,-0.112980442290484,0.605159346424536,1.27269378189696,0.313771696178772,-0.0762380419311369,0.380789988959729,-0.284781009145329,1.1187249416465,0.499510906305593,1.51486299749172,0.928028469431561,-0.0231839335267665,0.389938155880215,-2.4867495329229,-0.289359477913675,1.36922731330959,0.142169589214933,-0.260108922327134,-0.112390657569129,-0.13200179359115,-0.50941711957783,0.249055295700079,-1.60558350985691,-0.598464612989239,-1.9340039090123,-0.944416805949566,-1.54016858141244,-1.45977898516839,0.278985982085038,-1.53705176771533,-0.300798778131595,1.4143996262316,0.573219415879511,-0.188514267394847,-1.47789446648457,-1.07927355026389,0.565405844597894,1.16525793399741,1.20888278283779,0.811832789240103,0.283948119965123,0.424724157962608,0.79593317891873,1.45691300902034,0.879328396454843,0.75334809226551,0.892424900206532,1.18679891061784,-0.179972040263353,0.150181318265154,0.350260041906798,-1.68992345616695
"ENSG00000006327",0.286711291894074,0.370870512874188,0.0913529696261392,1.0816881148886,1.44493814961972,0.0303563621684226,-0.324268541675148,-0.389033468990229,-0.600070589783346,0.339394865890507,0.431371110530464,-2.18190323672243,1.38061945187037,0.984785525763208,-1.40913899758625,-0.866240277491132,0.586444455619216,0.293851219913709,-0.0806632615109122,0.942124935534982,0.840084819790286,-1.68670544817141,-1.48028711553039,0.518755931159534,0.440074601242497,1.48193420125793,-1.84650652373243,-1.40169166749892,1.13573555657577,0.899323624414727,-0.123332444965305,-1.15324351972543,1.14882475532069,-0.361009415378652,0.671347391565896,0.520791708173979,0.941338762317785,1.47429641293871,-0.485889569145474,0.285409135920236,-0.396792743770193,-0.10560562091233,0.860495636589561,1.20991391979273,1.19175304399802,0.602627079195834,1.63161883219312,-1.81912135415516,-0.948737787117946,-1.64176494852479,-0.411585949362499,0.255935456805612,-0.160736826331429,0.734664374601541,-0.614150163238625,-0.7395769461454,-2.03598996894938,-0.668608379196046,0.332245781706642,0.27246639266199,-1.2896327534137,-0.491858865391729
"ENSG00000006451",0.161832782889426,0.21021445914228,-0.221456785850007,1.5082425932758,-0.536104458158079,0.971151986402667,0.837253838724407,0.714790756512161,1.10041970510656,-0.588572676874028,-2.03895254950149,-1.13501333831625,-1.36174225758499,-0.159404540521582,2.57659008008547,-0.991988138170503,-0.742088441662119,-0.0318202183459858,-1.7436281689362,1.27907896022791,-1.02538181190144,0.905075193100081,-0.00966771891307877,-0.0297824503949764,-0.217365650087191,0.18402835089433,-0.446460615487253,-0.692101049681338,-0.249617234686529,-0.326023931692314,1.17516828662888,0.9507449811935,1.07876895663834,-0.361065433000087,-0.352865354150586,0.115107065701069,0.95860878012686,0.499915222410472,-0.292804948274608,0.535317151022955,0.197598200028447,0.257546386148485,-0.344329066466374,1.14626526218717,-1.95461296400019,-0.0594091029253427,1.7652542193875,0.928243411244465,-1.9011544585928,-1.01638085390268,-1.94214611380344,0.0128718336325455,-0.15655940459853,-0.732974995018291,1.09220686896464,2.08213083391705,-0.838202924840183,0.366157180131493,-0.778807535380775,0.59071248433828,-0.0707703451224453,-0.852040293221454
"ENSG00000006606",0.803145624612274,1.94925584928475,-0.393532526641459,0.380829007381168,-0.279980280417832,0.287097480559283,-0.404538724357604,-0.350582446209813,-0.513704885201826,0.0589432947859793,-0.312185227579329,-0.761062769003094,-0.761062769003094,4.11014876839667,-0.521379236837625,-0.478738322998866,1.90131732969459,-0.761062769003094,-0.761062769003094,1.04168274135814,0.301286194616208,-0.761062769003094,-0.761062769003094,-0.396066798048106,-0.433249988525596,0.104532606271238,-0.761062769003094,-0.410160945217019,-0.113375407462827,-0.094495424238092,-0.479020197550233,-0.367128873765654,3.09243620416329,0.54719227715686,0.109189079254106,2.01468427862496,2.22508298108179,0.0214393883920428,-0.761062769003094,0.471120624434411,-0.761062769003094,-0.761062769003094,0.198599816084772,1.21951648708194,-0.443971590675241,-0.00988233349867569,0.204421265343373,-0.0240143370291868,-0.761062769003094,-0.761062769003094,-0.0569469772479663,-0.761062769003094,-0.761062769003094,-0.761062769003094,-0.761062769003094,-0.469277559975077,-0.761062769003094,-0.761062769003094,0.395327496109615,-0.218125079995623,-0.206699020154983,-0.761062769003094
"ENSG00000006634",0.327758612631587,-1.25884182937831,0.0484205537054601,-0.472519013604122,-0.199959702929213,-2.22458653504169,0.107197343084062,-0.345682684476299,0.0301547548256175,0.139655236029846,-0.157819105662739,-0.985731828354947,0.133354414904673,-0.354671543882867,2.38943919120237,-0.0297679771918609,1.78106325858385,-0.182590450151184,-0.820578720022562,-0.260486822412078,-2.26511997961228,0.147552344048772,0.733564077275065,-0.0284284486448065,0.538287825826504,0.0188170215692581,1.9173940175042,0.448923464585602,0.344945927506167,-0.885583704892957,0.331771663210909,0.996054195416685,-0.0977223608169345,0.0296448161561395,0.709420371785299,-0.937940341138113,1.45669465819345,-0.480455294144686,0.443327502217909,-0.594627281590777,-1.19792443340991,1.11352746386655,-0.61148395406633,0.0148333057272695,-0.679473126043138,-1.31410653167359,-1.63628245684444,0.306426727348909,0.528850478254921,1.52509314413608,-0.349335319163424,1.7754542738894,-0.559548031822041,-1.49706813368546,1.53526337225145,0.77239035899842,0.962282753724725,0.673004179985149,-2.12115274160624,0.0128595760873354,-0.787307249503619,1.04336871723301
"ENSG00000006638",0.559180037802655,0.742177291099012,-0.137163033108905,-0.883088349888012,0.532506220352433,0.872505533708278,0.480881723711444,0.549480601630494,-0.47252056512311,0.585916831095665,-1.92113733115752,1.42316215932686,0.539728113554046,-0.102910233321566,-0.36063697136719,0.139376431428719,0.651276670889896,1.13338291336679,-1.77944086609074,1.65209744718207,0.269608727656461,-1.92113733115752,-0.37574067144402,0.688896458541212,-0.330613507022316,0.0875349349427874,1.6943172667775,-1.44280947523964,0.391887026060495,-0.919817414497288,-1.92113733115752,0.308515792330685,-0.851864193539144,-1.02532405662818,-1.36088813212673,-1.15552833645436,-0.650061156627148,1.02204932245821,-0.915379116920485,-0.669376327632397,0.620877373172047,-0.963817101781798,1.58641084535574,-0.407567337739302,-0.791337957329804,0.185334521269565,0.361859266153133,0.0650427871120931,1.48858345775761,0.0688466223547199,0.707752739428276,0.292637728776531,-1.70617440416765,1.54909655894502,1.26382027038907,0.536154137815697,0.775261228235795,1.27900746289483,0.53202624503892,-1.31823210169006,-1.529717448075,0.276228002672709
"ENSG00000006712",1.46728286606394,1.16942871909681,1.4428409121953,-1.53201781001708,0.0476110039456461,0.706483199212253,0.356013415293866,-0.779095000433197,-0.697372900418154,-0.432412147737801,-0.237226113209862,1.05561490366936,-0.788066775398372,1.40460382464758,-0.131777065025315,1.92263058291299,-1.0887551410197,-1.36173884742163,0.677244420258101,-0.486468996249579,-1.05494750177838,0.177697017057709,-1.35625757587509,-0.274239805943507,-0.261583176634561,1.67512910831713,-1.84421043963519,-0.639735976030194,1.05930751660109,0.437601176709288,0.191099765112225,-1.19569209820831,0.804333919147412,0.974136164256866,0.83791307556113,0.481818111026285,0.587504358715505,-0.176530738247709,-0.539288442907061,4.2775174749128,-0.608597605723429,-0.634485105701926,-0.4803953434654,-0.183684703594853,-0.905077804043801,-0.245896812427262,-0.327205072722966,0.0960487751179265,-0.0763159879596836,-0.795835873171449,-0.655576887877541,-1.31855165613343,0.146523632854741,0.149041613967711,-0.0828354145996616,0.247375721217419,0.368711050295165,-0.0249779535824664,0.0041264495134671,-0.408941890442688,-0.523230089578398,-0.616614024463954
"ENSG00000007516",-0.691494184907864,0.101847194504019,-0.734567666212854,-0.758012528851668,-0.773668151361454,-0.0499572799446832,-0.921699718591554,-0.342055882630902,0.185439457460672,0.103771003386408,2.10992168705856,0.0546532718795158,-0.0688258723728018,0.526325331263985,-0.309071474891696,-0.46804066054916,0.412513844730315,-1.13697400849159,-0.446207416558179,-0.474804808774304,0.390378199578624,-0.230250919488477,0.893631821735368,0.117224438893245,0.0762314214130021,4.2923336535326,-0.52364116537687,-1.16565119820633,-0.751764470245836,0.102713552870711,0.0277299298634932,-0.453200202437123,0.607617567326804,2.1380012436745,-0.551672593865398,1.43780238615985,0.399692675664902,-1.01219964550745,-1.36297946311651,-0.63750984040498,0.284263880196695,1.62060903828531,-0.140159309259002,-0.0496708387847272,-0.712597406003812,-0.650867464085606,0.300723722713232,-0.823243690817007,2.10068845687005,-0.514891368627769,1.98527393038841,0.317152554169474,-1.12700538037618,-0.702532149668093,-0.933197301279474,-0.351332601516481,-1.12227935691522,-0.123476750809125,0.763805686603512,0.445001667889952,-0.219074769887276,-0.460770077295775
"ENSG00000008300",-0.0559346233645313,0.756192026763651,0.803770014979819,0.481247616570663,0.254128569905929,0.884080603725875,-0.754432651174258,-1.53405255488044,0.123351102547593,-0.741615923349781,-0.0714530186461664,-0.547920173690981,-0.31506769826793,2.02662238289667,-1.21803634773103,-0.720913324416232,0.588229247155592,0.569056551083248,-0.695655487818633,-1.33489564907991,-1.04587124455689,1.31502146185487,0.921768197178993,1.87728727524529,-0.0899288372868944,0.875244190572755,-1.0706237326825,-0.0788073123223427,-0.564034576852061,-1.7733745209154,-0.575355827603247,1.63531601244017,-0.507002063905909,0.238087012786722,-0.770266607159944,-0.878640845099878,1.09074854471604,1.30079555982219,0.231553212812774,-1.27102139803651,-0.970588053516508,1.31165105447795,-1.34722790009155,-0.0961349789813571,1.1657979475034,0.0844860702911056,1.35761584723945,0.312612382687754,-1.07663104521772,-0.673211237805159,2.35254950290205,0.72548796152293,0.229757876046273,-0.488815717089311,0.529644875095549,-1.13001468921094,-0.0977308192885161,-1.70275753140633,-1.16874210990902,0.387853926230028,-0.469834239613515,1.4066357139161
"ENSG00000008394",-0.459516771746991,-0.301601020201758,0.518765884594466,-1.09417966183193,-0.842552102550581,0.977639634607219,-1.08199235050002,1.81958974027895,-1.14025337714584,0.378075508159267,-1.20891721059274,0.38373243350894,-1.2292982712899,1.48057202165813,-0.0325925040102719,1.47056994312077,-1.10439530988061,-0.173756818988994,1.26172678769916,-0.0755089187622594,0.688820568601468,1.3312298902301,-0.212942683635474,-1.20221438770477,1.16494659841763,-1.2138369131881,1.07833492740284,-0.723972841175505,-0.643059297202304,-0.253993071559037,1.5000260953351,-0.676840655076834,1.18386605551064,1.19385760365521,1.83644388455005,0.69118491280142,1.53174151704682,-0.0888914417939665,-1.00957564940291,0.737665962839586,-0.902875273204015,-0.84559338333329,-0.410979388910078,0.899347789302576,1.31776157464265,-1.03445494438337,-0.740592785337483,-0.765991226645125,-1.31414786583282,-1.12618105955786,-0.972572715437891,-0.934069317165969,0.743164714212594,-0.845706838975065,0.675648531847682,0.111820352617735,-1.11960380557047,-0.821107357864256,1.61226509805893,0.305980087167114,0.754306487072904,-1.04531738448146
"ENSG00000008405",-0.231322924266142,-0.737562974690553,-0.026705486179381,0.0263656516793487,0.123810135945163,-1.40420052156436,-0.961189590713529,0.48144804019534,1.20304185450452,-1.61598973762759,0.307471633253497,-1.67059986488094,0.796117307353061,-0.87427340848996,0.80911655204907,2.88489153712447,0.904265227838687,0.189636079286873,-0.0621556137446492,-1.69844605420538,-1.61832873999391,1.28836317607477,0.578747914400912,1.67056468635387,-0.697298781585518,-0.0965652892333368,0.57411463001731,0.346942468205132,0.462516125208108,-0.00943169843749246,-0.0163663522165287,-0.707120711071724,1.67383805001924,0.923981245890587,1.40813557370032,-0.499410107899948,3.07959743177899,-1.60957730369969,0.85697099659821,-0.451467966004501,-0.551694298892868,0.839978389915395,-0.221678015995939,-0.935650911650957,-0.0509100935138016,0.283402988997429,-0.684213509429015,-0.207725429511517,-0.317465970680778,-0.301595413321246,0.0688615677689166,-0.229522901684882,-0.341543957722641,-1.48340554785458,0.647609037554499,-1.0269121648578,0.0231355446333704,-0.415682354826703,0.163339057635161,-1.03551006584842,-0.345261011194051,0.520521869508017
"ENSG00000009694",-0.643807566911768,0.187171898662865,0.814449109529604,1.88538903665311,0.108870535736347,0.197197423073888,-0.824161516965187,-0.479403692610853,-0.771007819077782,2.62747290121716,-0.921403762015848,-0.611433243967739,-0.700538060316273,-0.83211202180973,-0.600506953674396,-0.765709179149489,-1.02453389090262,0.0858253315033849,-0.706801798227854,-0.286623896215908,0.309989568560398,-0.7812652598461,-0.0590374619810541,0.451045424635819,-0.320656993628362,-0.658748017811839,-0.464148001791314,-0.140457370754809,0.0583693700128923,1.97891975372428,-0.510425934805617,2.66533739375458,-0.580057707096695,-0.895175033358045,2.60756992501384,-0.199558740539574,-1.02453389090262,-1.02453389090262,0.969318425432633,0.0445549392140457,-0.0350147005839728,0.623099748579566,2.07929506737389,1.1301593815303,0.352883772359633,0.244983785892289,-0.440714527688238,-1.02453389090262,-0.894609944950173,-1.02453389090262,1.85420196411374,-0.165855087588056,0.0227065114021351,-1.02453389090262,-0.161389485169853,-0.194076271035218,-0.904304363416286,-0.185731918484193,1.82381238451166,-0.133924278070411,-0.208074611707062,-0.898685085822659
